src_key,dst_key,match_type
le2019sdr,kolbaek2017multitalker,paperId
le2019sdr,vincent2006bss,paperId
lecun2015deep,oord2016wavenet,arxiv
lecun2015deep,srivastava2014dropout,paperId
lester2021power,devlin2019bert,arxiv
lester2021power,gpt,arxiv
lester2021power,raffel2020exploring,arxiv
lester2021power,transformer,arxiv
li2023mert,baevski2020wav2vec,arxiv
li2023mert,bogdanov2019mtg,paperId
li2023mert,borsos2023audiolm,arxiv
li2023mert,chen2022wavlm,arxiv
li2023mert,defossez2022high,arxiv
li2023mert,dhariwal2020jukebox,arxiv
li2023mert,gpt,arxiv
li2023mert,hsu2021hubert,arxiv
li2023mert,huang2022mulan,arxiv
li2023mert,rouard2022hybrid,arxiv
li2023mert,transformer,arxiv
li2023mert,wang2023neural,arxiv
li2023mert,yang2021superb,arxiv
li2023mert,zeghidour2021soundstream,arxiv
li2024single,1360861705599880960,arxiv
li2024single,borsos2023soundstorm,arxiv
li2024single,defossez2022high,arxiv
li2024single,esser2021taming,arxiv
li2024single,gulati_conformer,arxiv
li2024single,kharitonov2023speak,arxiv
li2024single,radford2023robust,arxiv
li2024single,ren2024ticodec,arxiv
li2024single,vincent2006bss,paperId
li2024single,vqvae2017,arxiv
li2024single,wang2023neural,arxiv
li2024single,yang2023hifi,arxiv
li2024single,zen2019libritts,paperId
li2024single,ziv2024masked,arxiv
lin2024alignslm,7178964,paperId
lin2024alignslm,baevski2020wav2vec,arxiv
lin2024alignslm,borsos2023audiolm,arxiv
lin2024alignslm,cuervo2024scalingpropertiesspeechlanguag,arxiv
lin2024alignslm,defossez2024moshi,arxiv
lin2024alignslm,hsu2021hubert,arxiv
lin2024alignslm,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
lin2024alignslm,kong2020hifigan,arxiv
lin2024alignslm,lakhotia2021generative,paperId
lin2024alignslm,nguyen2020zeroresourcespeechbenchmark,arxiv
lin2024alignslm,nguyen2024spiritlminterleavedspokenwritten,paperId
lin2024alignslm,polyak2021speech,arxiv
lin2024alignslm,radford2023robust,arxiv
lin2024alignslm,touvron2023llama,arxiv
lin2024alignslm,yang2021superb,arxiv
lin2024alignslm,zhang2023speechgpt,arxiv
liu2021self,GoodBengCour16,title_exact
liu2021self,devlin2019bert,arxiv
liu2021self,goodfellow2020generative,paperId
liu2021self,newell2020useful,arxiv
liu2021self,oord2016wavenet,arxiv
liu2021self,transformer,arxiv
liu2021self,vqvae2017,arxiv
liu2023audioldm,audiocaps,paperId
liu2023audioldm,gemmeke2017audio,paperId
liu2023audioldm,ho2020denoising,arxiv
liu2023audioldm,kong2020hifigan,arxiv
liu2023audioldm,kong2020panns,arxiv
liu2023audioldm,kreuk2022audiogen,arxiv
liu2023audioldm,oord2016wavenet,arxiv
liu2023audioldm,raffel2020exploring,arxiv
liu2023audioldm,rombach2022high,arxiv
liu2023audioldm,wu2023large,arxiv
liu2023audioldm,yamagishi2019cstr,paperId
liu2023audioldm,yang2023diffsound,arxiv
liu2023gpt,devlin2019bert,arxiv
liu2023gpt,gpt,arxiv
liu2023gpt,lester2021power,arxiv
liu2023gpt,liu2021self,arxiv
liu2023gpt,raffel2020exploring,arxiv
liu2023pre,devlin2019bert,arxiv
liu2023pre,gpt,arxiv
liu2023pre,lester2021power,arxiv
liu2023pre,liu2023gpt,arxiv
liu2023pre,raffel2020exploring,arxiv
liu2023pre,transformer,arxiv
liu2024audioldm2,agostinelli2023musiclm,arxiv
liu2024audioldm2,audiocaps,paperId
liu2024audioldm2,baevski2020wav2vec,arxiv
liu2024audioldm2,borsos2023audiolm,arxiv
liu2024audioldm2,chung2021w2v,arxiv
liu2024audioldm2,copet2024musicgen,arxiv
liu2024audioldm2,fma_dataset,arxiv
liu2024audioldm2,gemmeke2017audio,paperId
liu2024audioldm2,ho2020denoising,arxiv
liu2024audioldm2,hsu2021hubert,arxiv
liu2024audioldm2,huang2023make,arxiv
liu2024audioldm2,kong2020hifigan,arxiv
liu2024audioldm2,koutini2021passt,arxiv
liu2024audioldm2,kreuk2022audiogen,arxiv
liu2024audioldm2,lam2023efficient,arxiv
liu2024audioldm2,li2023mert,arxiv
liu2024audioldm2,liu2023audioldm,paperId
liu2024audioldm2,oord2016wavenet,arxiv
liu2024audioldm2,piczak2015esc,paperId
liu2024audioldm2,raffel2020exploring,arxiv
liu2024audioldm2,ren2020fastspeech,arxiv
liu2024audioldm2,rombach2022high,arxiv
liu2024audioldm2,sheffer2023hear,arxiv
liu2024audioldm2,transformer,arxiv
liu2024audioldm2,wu2023large,arxiv
liu2024audioldm2,yang2023diffsound,arxiv
liu2024audioldm2,zeghidour2021soundstream,arxiv
liu2024audioldm2,zhang2023speechgpt,arxiv
liu2024revisiting,7178964,paperId
liu2024revisiting,baevski2020wav2vec,arxiv
liu2024revisiting,chen2022wavlm,arxiv
liu2024revisiting,chiu2022bestrq,arxiv
liu2024revisiting,chung2021w2v,arxiv
liu2024revisiting,hsu2021hubert,arxiv
liu2024revisiting,mcauliffe2017montreal,paperId
liu2024revisiting,pasad2023comparative,arxiv
liu2024revisiting,yang2021superb,arxiv
liu2024semanticodec,agostinelli2023musiclm,arxiv
liu2024semanticodec,borsos2023audiolm,arxiv
liu2024semanticodec,chen2024musicldm,arxiv
liu2024semanticodec,copet2024musicgen,arxiv
liu2024semanticodec,defossez2022high,arxiv
liu2024semanticodec,dietz2015overview,paperId
liu2024semanticodec,garbacea2019low,arxiv
liu2024semanticodec,gemmeke2017audio,paperId
liu2024semanticodec,ho2020denoising,arxiv
liu2024semanticodec,hsu2021hubert,arxiv
liu2024semanticodec,huang2023make,arxiv
liu2024semanticodec,kim2021conditional,arxiv
liu2024semanticodec,kong2020hifigan,arxiv
liu2024semanticodec,kreuk2022audiogen,arxiv
liu2024semanticodec,kumar2023high,arxiv
liu2024semanticodec,liu2023audioldm,paperId
liu2024semanticodec,liu2024audioldm2,paperId
liu2024semanticodec,piczak2015esc,paperId
liu2024semanticodec,radford2023robust,arxiv
liu2024semanticodec,rombach2022high,arxiv
liu2024semanticodec,rubenstein2023audiopalm,arxiv
liu2024semanticodec,sheffer2023hear,arxiv
liu2024semanticodec,valin2012definition,paperId
liu2024semanticodec,vqvae2017,arxiv
liu2024semanticodec,wang2023neural,arxiv
liu2024semanticodec,warden2017speech,arxiv
liu2024semanticodec,yang2023hifi,arxiv
liu2024semanticodec,zeghidour2021soundstream,arxiv
liu2024semanticodec,zen2019libritts,paperId
luo2023diff,gemmeke2017audio,paperId
luo2023diff,ho2020denoising,arxiv
luo2023diff,kong2020hifigan,arxiv
luo2023diff,kong2020panns,arxiv
luo2023diff,kreuk2022audiogen,arxiv
luo2023diff,liu2023audioldm,paperId
luo2023diff,oord2016wavenet,arxiv
luo2023diff,rombach2022high,arxiv
luo2023diff,sheffer2023hear,arxiv
luo2023diff,transformer,arxiv
luo2023diff,yang2023diffsound,arxiv
maddison2016concrete,Jang2016Gumbel,arxiv
maimon2023speaking,7178964,paperId
maimon2023speaking,borsos2023audiolm,arxiv
maimon2023speaking,desplanques2020ecapa,arxiv
maimon2023speaking,hsu2021hubert,arxiv
maimon2023speaking,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
maimon2023speaking,kong2020hifigan,arxiv
maimon2023speaking,lakhotia2021generative,paperId
maimon2023speaking,mcauliffe2017montreal,paperId
maimon2023speaking,polyak2021speech,arxiv
maimon2023speaking,radford2023robust,arxiv
maimon2024suite,borsos2023audiolm,arxiv
maimon2024suite,chang2024speechprompt,arxiv
maimon2024suite,chen2023lauragpt,arxiv
maimon2024suite,cuervo2024scalingpropertiesspeechlanguag,arxiv
maimon2024suite,defossez2022high,arxiv
maimon2024suite,dunbar2021zero,arxiv
maimon2024suite,fonseca2021fsd50k,arxiv
maimon2024suite,hassid2023textually,arxiv
maimon2024suite,hsu2021hubert,arxiv
maimon2024suite,huang2023dynamic,arxiv
maimon2024suite,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
maimon2024suite,lakhotia2021generative,paperId
maimon2024suite,ljspeech17,title_exact
maimon2024suite,maimon2023speaking,arxiv
maimon2024suite,mcauliffe2017montreal,paperId
maimon2024suite,messica2024nast,arxiv
maimon2024suite,mousavi2024,paperId
maimon2024suite,nguyen2023generative,arxiv
maimon2024suite,nguyen2024spiritlminterleavedspokenwritten,paperId
maimon2024suite,polyak2021speech,arxiv
maimon2024suite,qwen_audio,arxiv
maimon2024suite,radford2023robust,arxiv
maimon2024suite,rubenstein2023audiopalm,arxiv
maimon2024suite,salmonn,arxiv
maimon2024suite,sicherman2023analysing,arxiv
maimon2024suite,touvron2023llama,arxiv
maimon2024suite,turetzky2024last,arxiv
maimon2024suite,yamagishi2019cstr,paperId
maimon2024suite,zeghidour2021soundstream,arxiv
maimon2025scaling,7178964,paperId
maimon2025scaling,borsos2023audiolm,arxiv
maimon2025scaling,cuervo2024scalingpropertiesspeechlanguag,arxiv
maimon2025scaling,cuervo2025textspeechlanguagemodelsimproved,arxiv
maimon2025scaling,cui2024recent,arxiv
maimon2025scaling,defossez2022high,arxiv
maimon2025scaling,defossez2024moshi,arxiv
maimon2025scaling,grattafiori2024llama3herdmodels,arxiv
maimon2025scaling,hassid2023textually,arxiv
maimon2025scaling,hsu2021hubert,arxiv
maimon2025scaling,huang2024dynamic,arxiv
maimon2025scaling,inaguma2022unity,arxiv
maimon2025scaling,ji2024wavchat,arxiv
maimon2025scaling,kumar2023high,arxiv
maimon2025scaling,lakhotia2021generative,paperId
maimon2025scaling,lin2024alignslm,arxiv
maimon2025scaling,maimon2023speaking,arxiv
maimon2025scaling,maimon2024suite,arxiv
maimon2025scaling,maimon2025slamming,arxiv
maimon2025scaling,polyak2021speech,arxiv
maimon2025scaling,popuri2022enhanced,arxiv
maimon2025scaling,qwen2025qwen25technicalreport,arxiv
maimon2025scaling,qwen_audio,arxiv
maimon2025scaling,radford2023robust,arxiv
maimon2025scaling,salmonn,arxiv
maimon2025scaling,sicherman2023analysing,arxiv
maimon2025scaling,wang2023neural,arxiv
maimon2025scaling,wang2023viola,arxiv
maimon2025scaling,yang2021superb,arxiv
maimon2025scaling,zeghidour2021soundstream,arxiv
maimon2025scaling,zengscaling,arxiv
maimon2025scaling,zhang2023speechgpt,arxiv
maimon2025slamming,7178964,paperId
maimon2025slamming,borsos2023audiolm,arxiv
maimon2025slamming,cuervo2024scalingpropertiesspeechlanguag,arxiv
maimon2025slamming,cui2024recent,arxiv
maimon2025slamming,defossez2024moshi,arxiv
maimon2025slamming,dunbar2021zero,arxiv
maimon2025slamming,elmakies2025unsupervised,arxiv
maimon2025slamming,gu2021efficiently,arxiv
maimon2025slamming,hsu2021hubert,arxiv
maimon2025slamming,ji2024wavchat,arxiv
maimon2025slamming,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
maimon2025slamming,lakhotia2021generative,paperId
maimon2025slamming,latif2023sparks,arxiv
maimon2025slamming,lin2024alignslm,arxiv
maimon2025slamming,maimon2023speaking,arxiv
maimon2025slamming,maimon2024suite,arxiv
maimon2025slamming,nguyen2024spiritlminterleavedspokenwritten,paperId
maimon2025slamming,park2024long,arxiv
maimon2025slamming,polyak2021speech,arxiv
maimon2025slamming,qwen_audio,arxiv
maimon2025slamming,radford2023robust,arxiv
maimon2025slamming,wang2023neural,arxiv
maimon2025slamming,yang2024uniaudio,paperId
maimon2025slamming,zengscaling,arxiv
manilow2019cutting,hershey2016deep,arxiv
manilow2019cutting,le2019sdr,arxiv
mars6,1360861705599880960,arxiv
mars6,defossez2022high,arxiv
mars6,kang2024libriheavy,arxiv
mars6,kumar2023high,arxiv
mars6,radford2023robust,arxiv
mars6,siuzdak2024snac,arxiv
mars6,snyder2018x,paperId
mars6,transformer,arxiv
mars6,wang2023neural,arxiv
mars6,yamagishi2019cstr,paperId
mentzer2023finite,devlin2019bert,arxiv
mentzer2023finite,dhariwal2020jukebox,arxiv
mentzer2023finite,esser2021taming,arxiv
mentzer2023finite,vqvae2017,arxiv
mentzer2023finite,zeghidour2021soundstream,arxiv
messica2024nast,Jang2016Gumbel,arxiv
messica2024nast,baevski2020wav2vec,arxiv
messica2024nast,borsos2023audiolm,arxiv
messica2024nast,chen2022wavlm,arxiv
messica2024nast,erdogan2023tokensplit,arxiv
messica2024nast,gemmeke2017audio,paperId
messica2024nast,gulati_conformer,arxiv
messica2024nast,hassid2023textually,arxiv
messica2024nast,hsu2021hubert,arxiv
messica2024nast,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
messica2024nast,kharitonov2023speak,arxiv
messica2024nast,lakhotia2021generative,paperId
messica2024nast,maimon2023speaking,arxiv
messica2024nast,nguyen2020zeroresourcespeechbenchmark,arxiv
messica2024nast,nguyen2023generative,arxiv
messica2024nast,polyak2021speech,arxiv
messica2024nast,popuri2022enhanced,arxiv
messica2024nast,wang2023selm,arxiv
morise2016world,atal1970speech,paperId
mousavi2024,1360861705599880960,arxiv
mousavi2024,GoodBengCour16,title_exact
mousavi2024,ardila2019common,arxiv
mousavi2024,baevski2020wav2vec,arxiv
mousavi2024,borsos2023audiolm,arxiv
mousavi2024,busso2008iemocap,paperId
mousavi2024,chang2023exploration,arxiv
mousavi2024,chang2023exploring,arxiv
mousavi2024,chen2022wavlm,arxiv
mousavi2024,chen2023lauragpt,arxiv
mousavi2024,chung2021w2v,arxiv
mousavi2024,defossez2022high,arxiv
mousavi2024,desplanques2020ecapa,arxiv
mousavi2024,du2023funcodec,arxiv
mousavi2024,dwer,title_exact
mousavi2024,geminiteam2023gemini,title_exact
mousavi2024,guided-attention,arxiv
mousavi2024,hsu2021hubert,arxiv
mousavi2024,kong2020hifigan,arxiv
mousavi2024,kumar2023high,arxiv
mousavi2024,ljspeech17,title_exact
mousavi2024,nagrani2017voxceleb,arxiv
mousavi2024,polyak2021speech,arxiv
mousavi2024,prenger2018waveglow,arxiv
mousavi2024,radford2023robust,arxiv
mousavi2024,reddy2022dnsmos,arxiv
mousavi2024,rubenstein2023audiopalm,arxiv
mousavi2024,srivastava2014dropout,paperId
mousavi2024,transformer,arxiv
mousavi2024,wang2023neural,arxiv
mousavi2024,wang2023selm,arxiv
mousavi2024,wang2023speechx,arxiv
mousavi2024,wang2023viola,arxiv
mousavi2024,wells2022phonetic,paperId
mousavi2024,wichern2019wham,arxiv
mousavi2024,yang2021superb,arxiv
mousavi2024,yang2023hifi,arxiv
mousavi2024,yang2023towards,arxiv
mousavi2024,zaiem2023icassp,arxiv
mousavi2024,zaiem2023speech,arxiv
mousavi2024,zaiem2025speech,arxiv
mousavi2024,zeghidour2021soundstream,arxiv
mousavi2024,zhang2023dub,arxiv
mousavi2024dasb,1360861705599880960,arxiv
mousavi2024dasb,GoodBengCour16,title_exact
mousavi2024dasb,JMLR:v24:22-1144,arxiv
mousavi2024dasb,Rabiner:1993dq,paperId
mousavi2024dasb,agostinelli2023musiclm,arxiv
mousavi2024dasb,ardila2019common,arxiv
mousavi2024dasb,baevski2020wav2vec,arxiv
mousavi2024dasb,bastianelli2020slurp,arxiv
mousavi2024dasb,bogdanov2019mtg,paperId
mousavi2024dasb,borsos2023audiolm,arxiv
mousavi2024dasb,busso2008iemocap,paperId
mousavi2024dasb,chang2023exploration,arxiv
mousavi2024dasb,chang2023exploring,arxiv
mousavi2024dasb,chen2022wavlm,arxiv
mousavi2024dasb,chen2023lauragpt,arxiv
mousavi2024dasb,chung2021w2v,arxiv
mousavi2024dasb,cosentino2020librimix,arxiv
mousavi2024dasb,defossez2022high,arxiv
mousavi2024dasb,desplanques2020ecapa,arxiv
mousavi2024dasb,devlin2019bert,arxiv
mousavi2024dasb,dietz2015overview,paperId
mousavi2024dasb,du2023funcodec,arxiv
mousavi2024dasb,dubey2024icassp,arxiv
mousavi2024dasb,dwer,title_exact
mousavi2024dasb,erdogan2023tokensplit,arxiv
mousavi2024dasb,fonseca2021fsd50k,arxiv
mousavi2024dasb,geminiteam2023gemini,title_exact
mousavi2024dasb,gemmeke2017audio,paperId
mousavi2024dasb,guided-attention,arxiv
mousavi2024dasb,gulati_conformer,arxiv
mousavi2024dasb,han2020contextnet,arxiv
mousavi2024dasb,hsu2021hubert,arxiv
mousavi2024dasb,kharitonov2023speak,arxiv
mousavi2024dasb,kolbaek2017multitalker,paperId
mousavi2024dasb,kong2020panns,arxiv
mousavi2024dasb,korvas_2014,title_exact
mousavi2024dasb,kreuk2022audiogen,arxiv
mousavi2024dasb,kumar2023high,arxiv
mousavi2024dasb,li2023mert,arxiv
mousavi2024dasb,mousavi2024,paperId
mousavi2024dasb,mysore2014can,paperId
mousavi2024dasb,nagrani2017voxceleb,arxiv
mousavi2024dasb,piczak2015esc,paperId
mousavi2024dasb,polyak2021speech,arxiv
mousavi2024dasb,puvvada2023discrete,paperId
mousavi2024dasb,radford2023robust,arxiv
mousavi2024dasb,reddy2022dnsmos,arxiv
mousavi2024dasb,rubenstein2023audiopalm,arxiv
mousavi2024dasb,snyder2018x,paperId
mousavi2024dasb,tacotron2,arxiv
mousavi2024dasb,touvron2023llama,arxiv
mousavi2024dasb,transformer,arxiv
mousavi2024dasb,tzanetakis2002musical,paperId
mousavi2024dasb,valentinibotinhao2016voicebank,paperId
mousavi2024dasb,valin2012definition,paperId
mousavi2024dasb,van2022comparison,arxiv
mousavi2024dasb,vqvae2017,arxiv
mousavi2024dasb,wang2018additive,arxiv
mousavi2024dasb,wang2022usb,arxiv
mousavi2024dasb,wang2023neural,arxiv
mousavi2024dasb,wang2023selm,arxiv
mousavi2024dasb,wang2023speechx,arxiv
mousavi2024dasb,wang2023viola,arxiv
mousavi2024dasb,wang2024evaluating,arxiv
mousavi2024dasb,warden2017speech,arxiv
mousavi2024dasb,wells2022phonetic,paperId
mousavi2024dasb,wu2023audiodec,arxiv
mousavi2024dasb,wu2024codec,arxiv
mousavi2024dasb,yamagishi2019cstr,paperId
mousavi2024dasb,yang2021superb,arxiv
mousavi2024dasb,yang2023hifi,arxiv
mousavi2024dasb,yang2023towards,arxiv
mousavi2024dasb,zaiem2023speech,arxiv
mousavi2024dasb,zeghidour2021soundstream,arxiv
mousavi2024dasb,zhang2023dub,arxiv
mousavi2024dasb,zhang2023speechtokenizer,arxiv
mousavi2025listen,7178964,paperId
mousavi2025listen,ardila2019common,arxiv
mousavi2025listen,busso2008iemocap,paperId
mousavi2025listen,chang2022speechprompt,arxiv
mousavi2025listen,chang2023speechprompt,arxiv
mousavi2025listen,lester2021power,arxiv
mousavi2025listen,nagrani2017voxceleb,arxiv
mousavi2025listen,radford2023robust,arxiv
mousavi2025listen,rubenstein2023audiopalm,arxiv
mousavi2025listen,salmonn,arxiv
mousavi2025listen,wu2023speechgen,arxiv
mousavi2025listen,zeghidour2021soundstream,arxiv
mousavi2025listen,zhan2024anygpt,arxiv
nguyen2020zeroresourcespeechbenchmark,7178964,paperId
nguyen2020zeroresourcespeechbenchmark,baevski2020wav2vec,arxiv
nguyen2020zeroresourcespeechbenchmark,devlin2019bert,arxiv
nguyen2020zeroresourcespeechbenchmark,transformer,arxiv
nguyen2023generative,baevski2020wav2vec,arxiv
nguyen2023generative,borsos2023audiolm,arxiv
nguyen2023generative,hsu2021hubert,arxiv
nguyen2023generative,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
nguyen2023generative,kong2020hifigan,arxiv
nguyen2023generative,lakhotia2021generative,paperId
nguyen2023generative,polyak2021speech,arxiv
nguyen2023generative,vqvae2017,arxiv
nguyen2023generative,yang2021superb,arxiv
nguyen2024spiritlminterleavedspokenwritten,7178964,paperId
nguyen2024spiritlminterleavedspokenwritten,JMLR:v24:22-1144,arxiv
nguyen2024spiritlminterleavedspokenwritten,ardila2019common,arxiv
nguyen2024spiritlminterleavedspokenwritten,baevski2020wav2vec,arxiv
nguyen2024spiritlminterleavedspokenwritten,borsos2023audiolm,arxiv
nguyen2024spiritlminterleavedspokenwritten,chang2023speechprompt,arxiv
nguyen2024spiritlminterleavedspokenwritten,chen2022wavlm,arxiv
nguyen2024spiritlminterleavedspokenwritten,chung2021w2v,arxiv
nguyen2024spiritlminterleavedspokenwritten,gpt,arxiv
nguyen2024spiritlminterleavedspokenwritten,hassid2023textually,arxiv
nguyen2024spiritlminterleavedspokenwritten,hsu2021hubert,arxiv
nguyen2024spiritlminterleavedspokenwritten,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
nguyen2024spiritlminterleavedspokenwritten,kong2020hifigan,arxiv
nguyen2024spiritlminterleavedspokenwritten,lakhotia2021generative,paperId
nguyen2024spiritlminterleavedspokenwritten,nguyen2020zeroresourcespeechbenchmark,arxiv
nguyen2024spiritlminterleavedspokenwritten,polyak2021speech,arxiv
nguyen2024spiritlminterleavedspokenwritten,radford2023robust,arxiv
nguyen2024spiritlminterleavedspokenwritten,rubenstein2023audiopalm,arxiv
nguyen2024spiritlminterleavedspokenwritten,touvron2023llama,arxiv
nguyen2024spiritlminterleavedspokenwritten,transformer,arxiv
nguyen2024spiritlminterleavedspokenwritten,vqvae2017,arxiv
nguyen2024spiritlminterleavedspokenwritten,wang2023neural,arxiv
nguyen2024spiritlminterleavedspokenwritten,yang2021superb,arxiv
nguyen2024spiritlminterleavedspokenwritten,zeghidour2021soundstream,arxiv
nguyen2024spiritlminterleavedspokenwritten,zhang2023speechgpt,arxiv
niu2024ndvq,chen2022wavlm,arxiv
niu2024ndvq,defossez2022high,arxiv
niu2024ndvq,dietz2015overview,paperId
niu2024ndvq,ho2020denoising,arxiv
niu2024ndvq,hsu2021hubert,arxiv
niu2024ndvq,kumar2023high,arxiv
niu2024ndvq,le2019sdr,arxiv
niu2024ndvq,o1988linear,paperId
niu2024ndvq,valin2012definition,paperId
niu2024ndvq,vqvae2017,arxiv
niu2024ndvq,wang2023neural,arxiv
niu2024ndvq,zeghidour2021soundstream,arxiv
niu2024ndvq,zen2019libritts,paperId
ogawa2021tohoku,7178964,paperId
ogawa2021tohoku,ljspeech17,title_exact
ogawa2021tohoku,oord2016wavenet,arxiv
ogawa2021tohoku,tacotron2,arxiv
ogawa2021tohoku,takamichi2020jsut,paperId
ogawa2021tohoku,zen2019libritts,paperId
omran2023disentangling,Kavalerov2019UniversalSS,arxiv
omran2023disentangling,garbacea2019low,arxiv
omran2023disentangling,kankanahalli2018end,arxiv
omran2023disentangling,polyak2021speech,arxiv
omran2023disentangling,valin2012definition,paperId
omran2023disentangling,yang2021source,arxiv
omran2023disentangling,zeghidour2021soundstream,arxiv
oord2016wavenet,Rabiner:1993dq,paperId
oord2016wavenet,morise2016world,paperId
park2024long,7178964,paperId
park2024long,ardila2019common,arxiv
park2024long,baevski2020wav2vec,arxiv
park2024long,borsos2023soundstorm,arxiv
park2024long,defossez2024moshi,arxiv
park2024long,gu2021efficiently,arxiv
park2024long,hassid2023textually,arxiv
park2024long,hsu2021hubert,arxiv
park2024long,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
park2024long,lakhotia2021generative,paperId
park2024long,nguyen2020zeroresourcespeechbenchmark,arxiv
park2024long,nguyen2023generative,arxiv
park2024long,nguyen2024spiritlminterleavedspokenwritten,paperId
park2024long,rubenstein2023audiopalm,arxiv
park2024long,transformer,arxiv
park2024long,vqvae2017,arxiv
park2024long,zeghidour2021soundstream,arxiv
park2024long,zhang2023googleusm,arxiv
park2024long,zhang2023speechgpt,arxiv
parker2024scaling,borsos2023audiolm,arxiv
parker2024scaling,chen2022wavlm,arxiv
parker2024scaling,copet2024musicgen,arxiv
parker2024scaling,defossez2022high,arxiv
parker2024scaling,defossez2024moshi,arxiv
parker2024scaling,garcia2023vampnet,arxiv
parker2024scaling,grattafiori2024llama3herdmodels,arxiv
parker2024scaling,hsu2021hubert,arxiv
parker2024scaling,kong2020hifigan,arxiv
parker2024scaling,kumar2023high,arxiv
parker2024scaling,le2019sdr,arxiv
parker2024scaling,li2024single,arxiv
parker2024scaling,liu2023audioldm,paperId
parker2024scaling,liu2024audioldm2,paperId
parker2024scaling,liu2024semanticodec,arxiv
parker2024scaling,mentzer2023finite,arxiv
parker2024scaling,mousavi2024,paperId
parker2024scaling,oord2016wavenet,arxiv
parker2024scaling,painter2000perceptual,paperId
parker2024scaling,polyak2021speech,arxiv
parker2024scaling,simplespeech,arxiv
parker2024scaling,transformer,arxiv
parker2024scaling,wang2023neural,arxiv
parker2024scaling,zeghidour2021soundstream,arxiv
parker2024scaling,zhang2023speechgpt,arxiv
parker2024scaling,zhang2023speechtokenizer,arxiv
pasad2023comparative,7178964,paperId
pasad2023comparative,baevski2020wav2vec,arxiv
pasad2023comparative,bastianelli2020slurp,arxiv
pasad2023comparative,chen2022wavlm,arxiv
pasad2023comparative,yang2021superb,arxiv
pascual2024masked,agostinelli2023musiclm,arxiv
pascual2024masked,borsos2023audiolm,arxiv
pascual2024masked,borsos2023soundstorm,arxiv
pascual2024masked,copet2024musicgen,arxiv
pascual2024masked,defossez2022high,arxiv
pascual2024masked,dong2023clipsonic,arxiv
pascual2024masked,esser2021taming,arxiv
pascual2024masked,fadtk,arxiv
pascual2024masked,garcia2023vampnet,arxiv
pascual2024masked,gemmeke2017audio,paperId
pascual2024masked,huang2022mulan,arxiv
pascual2024masked,kreuk2022audiogen,arxiv
pascual2024masked,kumar2023high,arxiv
pascual2024masked,liu2024audioldm2,paperId
pascual2024masked,luo2023diff,arxiv
pascual2024masked,oord2016wavenet,arxiv
pascual2024masked,sheffer2023hear,arxiv
pascual2024masked,transformer,arxiv
pascual2024masked,wang2024v2a,arxiv
pascual2024masked,zeghidour2021soundstream,arxiv
pascual2024masked,ziv2024masked,arxiv
peng2024survey,7178964,paperId
peng2024survey,ardila2019common,arxiv
peng2024survey,arora2025landscape,arxiv
peng2024survey,baevski2020wav2vec,arxiv
peng2024survey,bastianelli2020slurp,arxiv
peng2024survey,busso2008iemocap,paperId
peng2024survey,chen2022wavlm,arxiv
peng2024survey,chung2021w2v,arxiv
peng2024survey,cui2024recent,arxiv
peng2024survey,defossez2022high,arxiv
peng2024survey,gpt,arxiv
peng2024survey,gulati_conformer,arxiv
peng2024survey,hsu2021hubert,arxiv
peng2024survey,ji2024wavchat,arxiv
peng2024survey,kong2020hifigan,arxiv
peng2024survey,qwen2025qwen25technicalreport,arxiv
peng2024survey,qwen_audio,arxiv
peng2024survey,radford2023robust,arxiv
peng2024survey,rubenstein2023audiopalm,arxiv
peng2024survey,salmonn,arxiv
peng2024survey,vqvae2017,arxiv
peng2024survey,wang2023neural,arxiv
peng2024survey,xu2025qwen2,arxiv
peng2024survey,yang2021superb,arxiv
peng2024survey,zeghidour2021soundstream,arxiv
peng2024survey,zhan2024anygpt,arxiv
peng2024survey,zhang2023speechgpt,arxiv
petermann2021harp,Kleijn2018wavenet,arxiv
petermann2021harp,agustsson2017soft,arxiv
petermann2021harp,garbacea2019low,arxiv
petermann2021harp,kankanahalli2018end,arxiv
petermann2021harp,oord2016wavenet,arxiv
petermann2021harp,valin2012definition,paperId
petermann2021harp,valin2019lpcnet,paperId
petermann2021harp,valin2019real,arxiv
petermann2021harp,zhen2020psychoacoustic,arxiv
polyak2021speech,7178964,paperId
polyak2021speech,Kleijn2018wavenet,arxiv
polyak2021speech,atal1970speech,paperId
polyak2021speech,baevski2020wav2vec,arxiv
polyak2021speech,devlin2019bert,arxiv
polyak2021speech,dhariwal2020jukebox,arxiv
polyak2021speech,garbacea2019low,arxiv
polyak2021speech,kong2020hifigan,arxiv
polyak2021speech,lakhotia2021generative,paperId
polyak2021speech,ljspeech17,title_exact
polyak2021speech,nagrani2017voxceleb,arxiv
polyak2021speech,oord2016wavenet,arxiv
polyak2021speech,prenger2018waveglow,arxiv
polyak2021speech,transformer,arxiv
polyak2021speech,valin2012definition,paperId
polyak2021speech,valin2019lpcnet,paperId
polyak2021speech,valin2019real,arxiv
